product_id,gear_name,brand,categories,sub_categories,color,price,num_images,short_description,description
945403,P3 Grip Guard Frame Protectors Beta RR / RS / RR-S 2013-2019,P3,Vehicles & Parts / Vehicle Parts & Accessories,Parts/Motorcycle Parts,Black,24.95,2,"P3 Grip Guard Frame Protection Decals provide the ultimate frame protection solution at an affordable price. The Grip Guard's clear outer surface provides just enough extra grip for throwing whips or attacking the trails, without being too abrasive on your boots. ","P3 Grip Guard Frame Protectors Beta RR / RS / RR-S P3 Grip Guard Frame Protection Decals provide the ultimate frame protection solution at an affordable price. The Grip Guard's clear outer surface provides just enough extra grip for throwing whips or attacking the trails, without being too abrasive on your boots. Features: High quality adhesive backed grip tape Adds additional grip and style Protects powder coated frames For use above, below or without plastic frame guards Sold as a pair Note: Photos are for color reference. Actual shape may vary based on model selected."
945407,P3 Grip Guard Frame Protectors Yamaha YZ250F / FX / YZ450F / FX 2018-2022,P3,Vehicles & Parts / Vehicle Parts & Accessories,Parts/Motorcycle Parts,Blue/Black,24.95,1,"P3 Grip Guard Frame Protection Decals provide the ultimate frame protection solution at an affordable price. The Grip Guard's clear outer surface provides just enough extra grip for throwing whips or attacking the trails, without being too abrasive on your boots. ","P3 Grip Guard Frame Protectors Yamaha YZ250F / FX / YZ450F / FX P3 Grip Guard Frame Protection Decals provide the ultimate frame protection solution at an affordable price. The Grip Guard's clear outer surface provides just enough extra grip for throwing whips or attacking the trails, without being too abrasive on your boots. Features: High quality adhesive backed grip tape Adds additional grip and style Protects powder coated frames For use above, below or without plastic frame guards Note: Photos are for color reference. Actual shape may vary based on model selected."
945412,Universal Parts Inc. Cab Heater Polaris Ranger 1000 Diesel 2014-2018,Universal Parts Inc.,,Accessories,,449.0,1,"Stay comfortable in cold conditions with this cab heater kit from Universal Parts Inc. This water-operated 16,000 BTU unit is direct fit to your machine and hidden from sight to prevent taking up cab space. UPI Cab Heaters include a heater hose, splicers, clamps, mounting bolts, fully adjustable defrost louvers, ductwork, rocker switch and all wiring necessary to install.","Universal Parts Inc. Cab Heater Polaris Ranger 1000 Diesel Stay comfortable in cold conditions with this cab heater kit from Universal Parts Inc. This water-operated 16,000 BTU unit is direct fit to your machine and hidden from sight to prevent taking up cab space. UPI Cab Heaters include a heater hose, splicers, clamps, mounting bolts, fully adjustable defrost louvers, ductwork, rocker switch and all wiring necessary to install. Features: Custom switch fits into factory dash slots Includes all necessary parts Made in USA"
945414,Universal Parts Inc. Cab Heater Can-Am Maverick X3 Turbo 2017-2022,Universal Parts Inc.,,Accessories,,449.0,1,"Stay comfortable in cold conditions with this cab heater kit from Universal Parts Inc. This water-operated 16,000 BTU unit is direct fit to your machine and hidden from sight to prevent taking up cab space. UPI Cab Heaters include a heater hose, splicers, clamps, mounting bolts, fully adjustable defrost louvers, ductwork, rocker switch and all wiring necessary to install.","Universal Parts Inc. Cab Heater Can-Am Maverick X3 Turbo Stay comfortable in cold conditions with this cab heater kit from Universal Parts Inc. This water-operated 16,000 BTU unit is direct fit to your machine and hidden from sight to prevent taking up cab space. UPI Cab Heaters include a heater hose, splicers, clamps, mounting bolts, fully adjustable defrost louvers, ductwork, rocker switch and all wiring necessary to install. Features: Custom switch fits into factory dash slots Includes all necessary parts Made in USA"
945416,Universal Parts Inc. Cab Heater Kawasaki Mule Pro-FX / FXR 2016-2022,Universal Parts Inc.,,Accessories,,449.0,1,"Stay comfortable in cold conditions with this cab heater kit from Universal Parts Inc. This water-operated 16,000 BTU unit is direct fit to your machine and hidden from sight to prevent taking up cab space. UPI Cab Heaters include a heater hose, splicers, clamps, mounting bolts, fully adjustable defrost louvers, ductwork, rocker switch and all wiring necessary to install.","Universal Parts Inc. Cab Heater Kawasaki Mule Pro-FX / FXR Stay comfortable in cold conditions with this cab heater kit from Universal Parts Inc. This water-operated 16,000 BTU unit is direct fit to your machine and hidden from sight to prevent taking up cab space. UPI Cab Heaters include a heater hose, splicers, clamps, mounting bolts, fully adjustable defrost louvers, ductwork, rocker switch and all wiring necessary to install. Features: Custom switch fits into factory dash slots Includes all necessary parts Made in USA"
945421,Wet Sounds Stealth Series Soundbar Cage Mount Clamp Slider Bracket,Wet Sounds,,Brands/Wet Sounds,Stealth Black,44.99,1,"Designed to be paired with the Stealth Series Soundbar end legs or mounting clamps to add additional width, creating more mounting options.","Wet Sounds Stealth Series Soundbar Cage Mount Clamp Slider Bracket Designed to be paired with the Stealth Series Soundbar end legs or mounting clamps to add additional width, creating more mounting options. Features: CNC billet-aluminum construction Mounts to cage"
945423,Universal Parts Inc. Cab Heater RZR XP Turbo Dynamix Edition 2018,Universal Parts Inc.,,Accessories,,449.0,1,"Stay comfortable in cold conditions with this cab heater kit from Universal Parts Inc. This water-operated 16,000 BTU unit is direct fit to your machine and hidden from sight to prevent taking up cab space. UPI Cab Heaters include a heater hose, splicers, clamps, mounting bolts, fully adjustable defrost louvers, ductwork, rocker switch and all wiring necessary to install.","Universal Parts Inc. Cab Heater RZR XP Turbo Dynamix Edition Stay comfortable in cold conditions with this cab heater kit from Universal Parts Inc. This water-operated 16,000 BTU unit is direct fit to your machine and hidden from sight to prevent taking up cab space. UPI Cab Heaters include a heater hose, splicers, clamps, mounting bolts, fully adjustable defrost louvers, ductwork, rocker switch and all wiring necessary to install. Features: Custom switch fits into factory dash slots Includes all necessary parts Made in USA"
945424,Universal Parts Inc. Cab Heater Polaris RZR Pro XP 2019-2020,Universal Parts Inc.,,Accessories,,449.0,1,"Stay comfortable in cold conditions with this cab heater kit from Universal Parts Inc. This water-operated 16,000 BTU unit is direct fit to your machine and hidden from sight to prevent taking up cab space. UPI Cab Heaters include a heater hose, splicers, clamps, mounting bolts, fully adjustable defrost louvers, ductwork, rocker switch and all wiring necessary to install.","Universal Parts Inc. Cab Heater Polaris RZR Pro XP Stay comfortable in cold conditions with this cab heater kit from Universal Parts Inc. This water-operated 16,000 BTU unit is direct fit to your machine and hidden from sight to prevent taking up cab space. UPI Cab Heaters include a heater hose, splicers, clamps, mounting bolts, fully adjustable defrost louvers, ductwork, rocker switch and all wiring necessary to install. Features: Custom switch fits into factory dash slots Includes all necessary parts Made in USA"
945426,Universal Parts Inc. Cab Heater Kawasaki Teryx KRX1000 2020-2022,Universal Parts Inc.,,Accessories,,449.0,1,"Stay comfortable in cold conditions with this cab heater kit from Universal Parts Inc. This water-operated 16,000 BTU unit is direct fit to your machine and hidden from sight to prevent taking up cab space. UPI Cab Heaters include a heater hose, splicers, clamps, mounting bolts, fully adjustable defrost louvers, ductwork, rocker switch and all wiring necessary to install.","Universal Parts Inc. Cab Heater Kawasaki Teryx KRX 1000 Stay comfortable in cold conditions with this cab heater kit from Universal Parts Inc. This water-operated 16,000 BTU unit is direct fit to your machine and hidden from sight to prevent taking up cab space. UPI Cab Heaters include a heater hose, splicers, clamps, mounting bolts, fully adjustable defrost louvers, ductwork, rocker switch and all wiring necessary to install. Features: Custom switch fits into factory dash slots Includes all necessary parts Made in USA"
945427,Universal Parts Inc. Cab Heater Honda Talon 1000R / 1000X 2019-2021,Universal Parts Inc.,,Accessories,,449.0,1,"Stay comfortable in cold conditions with this cab heater kit from Universal Parts Inc. This water-operated 16,000 BTU unit is direct fit to your machine and hidden from sight to prevent taking up cab space. UPI Cab Heaters include a heater hose, splicers, clamps, mounting bolts, fully adjustable defrost louvers, ductwork, rocker switch and all wiring necessary to install.","Universal Parts Inc. Cab Heater Honda Talon 1000R / 1000X Stay comfortable in cold conditions with this cab heater kit from Universal Parts Inc. This water-operated 16,000 BTU unit is direct fit to your machine and hidden from sight to prevent taking up cab space. UPI Cab Heaters include a heater hose, splicers, clamps, mounting bolts, fully adjustable defrost louvers, ductwork, rocker switch and all wiring necessary to install. Features: Custom switch fits into factory dash slots Includes all necessary parts Made in USA"
945428,Bolt Hardware Button Head Allen Assortment,Bolt Hardware,Vehicles & Parts / Vehicle Parts & Accessories / Motor Vehicle Parts,"Parts/Motorcycle Parts/Body, Fairing & Fender",,17.99,1,,Bolt Hardware Button Head Allen Assortment Includes: M6x12 (20) M6x16 (20) M6x20 (20) M6x25 (20) M8x20 (20) M8x30 (20) M8x40 (20)
945429,Universal Parts Inc. Cab Heater Polaris RZR XP Turbo 2016-2018,Universal Parts Inc.,,Accessories,,449.0,1,"Stay comfortable in cold conditions with this cab heater kit from Universal Parts Inc. This water-operated 16,000 BTU unit is direct fit to your machine and hidden from sight to prevent taking up cab space. UPI Cab Heaters include a heater hose, splicers, clamps, mounting bolts, fully adjustable defrost louvers, ductwork, rocker switch and all wiring necessary to install.","Universal Parts Inc. Cab Heater Polaris RZR XP Turbo Stay comfortable in cold conditions with this cab heater kit from Universal Parts Inc. This water-operated 16,000 BTU unit is direct fit to your machine and hidden from sight to prevent taking up cab space. UPI Cab Heaters include a heater hose, splicers, clamps, mounting bolts, fully adjustable defrost louvers, ductwork, rocker switch and all wiring necessary to install. Features: Custom switch fits into factory dash slots Includes all necessary parts Made in USA"
